Username,Comment,date,Ticker,sentiment
AndrewLonggg,this be one of the really derange thing that I think illegal immigration do to our society be it get we in a mindset of say we can only build house with illegal immigrant we have 7 million menjust man who have completely drop out of the labor force sometimes people who may be struggle with addiction or trauma need to get reengage in american society we can not have an entire american business community that be give up on american worker and then import million of illegal laborer that be what we have thank to kamala harris border policy I think its one of the big driver of inequality its one of the big reason why we have million of people who ve drop out of the labor force why try to reengage an american citizen in a good job if you can just import somebody from central america who s go to work under the table for poverty wage it be a disgrace and it have lead to the evisceration of the american middle class,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,report net loss 2023 q4 net loss q1 net loss q2 no patent nothing proprietary cheap microblogge website product ts build on free open source mastodon code with recent 38 to 50 decline in active user sec violation finepenalty for fraudlye fine for insider trading issue legal ceasedesist order trump auditor misspell own name 14 time in auditfile sec shut down ban trump auditor forever for massive fraud,2024-10-13,DJT,1
Trumpisourlastchance,how do your operation go ,2024-10-13,DJT,5
skitime,laugh vance couch why not,2024-10-13,DJT,1
Chico_the_Dolphin,how many dog and cat have be eat in ohio now be anybody do anything omg ,2024-10-13,DJT,1
Agent122O,early voting be beat 2020 numberstrump have really excite voter ,2024-10-13,DJT,2
Chico_the_Dolphin,have you watch trump come on lol ,2024-10-13,DJT,5
SirDolphin,90 chance break next week ,2024-10-13,DJT,1
toremySo,trump vance 2024 she be probably drunk or in drug this be not a president can not be ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,you seem to have difficulty with read comprehension the word of michael moore w link for selfverification perhaps you wish to take up your delusion with he if you know how to really read the poll or if you have access to the various private internal polling be conduct by share only amongst the elite wall street member of congress then you already know that this election be over week ago trump simply refuse to believe that sleepy joe be no long his opponent that there be instead some woman claim she be black who be now go to pummel he on election day he soon become unhinged rant for hour about hannibal lecter haitian cannibalize your pet a nonstop drone of oral diarrhea spew misogyny racism essentially claim that if he lose it will be the jews fault top poll show that harris will defeat trump in the electoral college count by 270 to 268,2024-10-13,DJT,1
skitime,bible from trumpy boy make in china a communist country and sell in usa each this be very very weirdl hope god forgive we all for that insult ,2024-10-13,DJT,1
Bemberton,market prediction be that trump will be president ,2024-10-13,DJT,3
Neildc,trump be go to crash this biden bull market,2024-10-13,DJT,1
Honest_Abe,the interest on usas trillion debt be nearly trillion annually for perspective the us will collect trillion in taxis in 2024 what happen when the interest exceed the tax collect that be the current path we be on,2024-10-13,DJT,1
iPleadTheDip,you literally can not make this upwhat ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,april 1 security and exchange commission filing trump medium disclose that it lack the financial resource it need to sustain operation for a reasonable period of time which it define as one year from the filing date raise substantial doubt as to its ability to continue operation the company say it expect to continue incur operating loss and negative cash flow for the foreseeable future one week after go public the company report a 2023 loss from operation of almost million plus interest expense of million while bring in just million in revenue trump medium technology group report a loss before income taxis of million last quarter as the company behind former president donald trump truth social say its prioritize product over revenue summary loss accelerate 2023 into q1 2024 april 1 ongoing concern statement massive dilution,2024-10-13,DJT,1
Chief_Beachbum,at the early peak of his success he pull the trigger on a manic series of deal that nearly bring he down source politico magazine court the judge write do not exclude evidence of a victim suicide in a murder trial if there be a lesson in this failure trump do not heed it,2024-10-13,DJT,1
I_Love_Collective_Soul,118 call be the play easy money the run up to 115 will not stop maga djt holder be ape on blow short interest will continue but on 116 the squeeze push to mark it not financial advice but mark this post,2024-10-13,DJT,1
gilmeriken,one of the few thing patriotic americans agree on mike harris 2024,2024-10-13,DJT,1
FattysCellmateDwayne,man boob and fail hair plug be our future,2024-10-13,DJT,5
Gemineye,wt,2024-10-13,DJT,5
I_Love_Collective_Soul,fundamental with this ticker this be all about megaape with more conviction and a low float you can hate trump all you want you want money this be the play run up to 115 guarantee fundamental,2024-10-13,DJT,5
Honest_Abe,tucker try to get job at fox news back by dress up as hot blonde unfortunately tucquerina carolsina have not be offer a position at fox as she still be not hot enough to cut it,2024-10-13,DJT,2
skitime,the dude be back lol ,2024-10-13,DJT,1
Agent122O,because of elon the future be unfold in front of we ,2024-10-13,DJT,5
Raptor023,the big boss be right in say she will pay a price in the market with her brand swift be a bad bad role model for young woman soon people will not go see she,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,if you know how to really read the poll or if you have access to the various private internal polling be conduct by share only amongst the elite wall street member of congress then you already know that this election be over week ago trump simply refuse to believe that sleepy joe be no long his opponent that there be instead some woman claim she be black who be now go to pummel he on election day he soon become unhinged rant for hour about hannibal lecter haitian cannibalize your pet a nonstop drone of oral diarrhea spew misogyny racism essentially claim that if he lose it will be the jews fault the vast majority of the country have see enough want the clown car to disappear into the maga vortex somewhere between reality and orlando the swift explosive momentum for harris top poll show that harris will defeat trump in the electoral college count by 270 to 268,2024-10-13,DJT,1
peter71110,admit traitorsshould all fukoff to russia,2024-10-13,DJT,1
LogicalTrading,so be the cell phone you be use ,2024-10-13,DJT,5
Spinninfan,it do not make you nervous that this be all a lie ,2024-10-13,DJT,1
WallStpass,trump and the maga cult be delusional about hispanic and black man vote republican never earn it and will never have it harris walz 2024 ,2024-10-13,DJT,1
buffetty,remember if trump lose the election stock will go high because truth social usage will pick up ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,see but why lie han why lie manipulate video cheat steal make false claim what be wrong with you people seriously,2024-10-13,DJT,1
HansGruberLives,uh oh kamala ,2024-10-13,DJT,1
Agent122O,woman love an alpha male lib about to be surprise by how much they win that group by ,2024-10-13,DJT,5
CarlBnas,no one care about michael moore since bowl for columbine,2024-10-13,DJT,1
HansGruberLives,the tide have turn ,2024-10-13,DJT,2
Chief_Beachbum,source politico before rehire any employee it always pay to read their first year performance report what grade do trump get after 1 year in office,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,let hear a bit from the congressional record on racism fine charge sanction for 50yrs of racism,2024-10-13,DJT,4
I_Love_Collective_Soul,melania be hot than kamala,2024-10-13,DJT,3
Gemineye,this be who be ask you to take one for the team,2024-10-13,DJT,5
xoz,and we do not give a damn about what barack obama have to say about it ,2024-10-13,DJT,1
LogicalTrading,it look like trump will sweep all swing state this might be the next big republican turnout since 1972 election ,2024-10-13,DJT,1
HansGruberLives,continue ,2024-10-13,DJT,5
peter71110,trump do love a good maga moron,2024-10-13,DJT,5
HansGruberLives,black have have enough with obama and harris ,2024-10-13,DJT,5
Honest_Abe,donald trump america first plan if you do not make your product here then you will have to pay a tax or tariff when you send your product into the united states he say in a campaign speech in michigan in late september and we will take in hundred of billion of dollar into our treasury and use that money to benefit the american citizen in a june meeting with republican lawmaker on capitol hill trump even float the idea of scrap the federal income tax altogether and replace it with revenue from tariff,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,trump fam donation come to light in a post on x from jared moskowitz a democratic congressman from florida who share a photo of trump donation check be a wise investment moskowitz write the check be date sept 26 2011 and bear trump distinctive signature accord to a report from the guardian the donation be just one of several gift from the trump family to harris at the time when she be work as california top prosecutor record also show trump give another to harris reelection campaign in february 2013 trump daughter ivanka be also list as having give harris reelection campaign in june 2014,2024-10-13,DJT,1
xoz,bill maher its not look that great for the democrats ,2024-10-13,DJT,2
Chief_Beachbum,source the agenda via politico if you really want to know how destructive trump can be in his first year 2025 read what he do in his last first year 2017,2024-10-13,DJT,1
WallStpass,hey maga trumpter ,2024-10-13,DJT,5
IBOTTheDipAndTheDipWon,trump appeal his criminal conviction in ny notice that the actual hearing get basically zero coverage in the medium want to know why because the justice on the court blow the case up during argument leave the prosecution now try to argue not to keep the conviction but rather try to argue they should not be sanction for bring it in the first place in order the prosecution be ask to identify just one case where a bank loan money get pay back as agree nobody be harm economically and then be prosecute for this under the alleged statute they could not then they be ask to find just one case where between two business entity with extensive knowledge eg sophisticated party where no economic harm be allege such a case be prosecute and maintain they could not,2024-10-13,DJT,1
smallfish1,magas be in full panic mode and be make desperate unhinged lie as early vote raw datum come in lie do not win an election poll do not win an election vote do you can manipulate this pos now to create a mirage that trump be win but the market do not like a loser more so a secondtime loser sp will capitulate postelection ,2024-10-13,DJT,1
WallStpass,putins bitch be a loser and so be her cult ,2024-10-13,DJT,5
Peteyxr83B85389ruqrgytbz,the lead conspiracist who bring forth many of these bogus fabricate false claim discuss his role guiliani trump make a public personal apology to hunter biden more you should arm yourself with fact otherwise you look like a demented tool posturing posit lie like lev,2024-10-13,DJT,1
Eireternal,how s tina peters do,2024-10-13,DJT,5
Peteyxr83B85389ruqrgytbz,haha haaaa the pos app have 10k download wow now why be not that worth a valuation seriously lose soul buy this trumpstain pos just like they buy all his other bullcrap lie like steal rig how he s not do this to stay out of jail prevent a personal bankruptcy but rather for you what a lie pos anywho this jackalope stock have less 10k download run a valuation on nonsense rumour poor metric be waaaaay overvalue,2024-10-13,DJT,1
Texas_Cowboy,pure slander have you no shame of course not you nazi be all the same,2024-10-13,DJT,1
lifeisverygood,yes those be mere title like hatians be eat our pet and be up to you to do your own dd some of they where do in time of ignorance just for prevention yeap you can not believe either,2024-10-13,DJT,1
DraftKing1,this will be the good short bring on the hate lmao,2024-10-13,DJT,5
Simonest,putin be in the building,2024-10-13,DJT,5
Peteyxr83B85389ruqrgytbz,one week after go public report 2023 loss from operation of almost million plus interest expense of million while bring in just million in revenue 2023 q4 2024 q1 2024 q2 all loss have only lose money have never make a profit have nothing proprietary active user decline revenue from 2023 be in decline and its book value be really around to to cash on hand which they ve be burn through while generating remind I of his last foray into public company bankrupticie,2024-10-13,DJT,1
P451,will the stock close higher or low on monday I m think higher up and to the right ,2024-10-13,DJT,3
GorillaTicTacs,they literally have hollywood style studio to produce entire fake news story with video for local consumption not a stretch not say that s what s happen here everyone like attention and black maga be a dopamine hit and a half ,2024-10-13,DJT,1
Trumpisourlastchance,harris attract fly biden attract fly and buzzard ,2024-10-13,DJT,1
lombardo141,he literally fart on stage probably take a dump too go watch the speech if biden do the same you would be all over it stop the hypocrisy ffs ,2024-10-13,DJT,1
HansGruberLives,so the russians be fabricate video too you mean seem a little tinfoil hat for I,2024-10-13,DJT,3
Autumn34,wow it would be so nice for this board to share information instead of the bickering back and forth,2024-10-13,DJT,5
Trumpisourlastchance,umm I imagine you certainly attract they you be a piece of ,2024-10-13,DJT,3
Peteyxr83B85389ruqrgytbz,but wait there s more much much more in the congressional record all under oath substantiate fact date back over 40yr,2024-10-13,DJT,2
Simonest,russian,2024-10-13,DJT,3
HansGruberLives,this be why you can not trust anything mainstream medium say about trump or harris ,2024-10-13,DJT,1
lombardo141,trump during his rally always complain about fly maga know or choose to ignore report that trump shit himself explain why fly love he ,2024-10-13,DJT,5
ItsJustNumbers,for the trolls ,2024-10-13,DJT,4
starbreaker,for the libtard that latch on to the propaganda story of trump send putin a few covid testing kit this be what leader do in the face of a global crisis its call diplomacy trump be return the favor after russia do this for we,2024-10-13,DJT,1
AtlantisSwimInstructor,92475 ,2024-10-13,DJT,3
OptionDayTrader4Profit,healthy female no dementia strong cackling laugh able to memorize a script without a teleprompter but tend to repeat it 3 or more time perfect ,2024-10-13,DJT,4
Simonest,russiangate,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,wait just so be clear trump lose the 2020 election be that right be that what you re now say,2024-10-13,DJT,1
happyhouractual,excellent pointvote blue and this be what you get walz have a lot of experience in this area tholette city burn lol no thanksvote red,2024-10-13,DJT,5
Chico_the_Dolphin,total bs you probably believe the pizza gate story too this be why america be in trouble you all either have no brain cell or no soul ,2024-10-13,DJT,1
starbreaker,x be the 1 news app in america and much of the world it be the medium,2024-10-13,DJT,5
HansGruberLives,bombshell documentary about korrupt kamala ,2024-10-13,DJT,1
happyhouractual,look at the socialist go nevermind that 70b deficit in ca the dumbocrat create,2024-10-13,DJT,1
USAisBetterthanMaga,ever hear of the homestead act of 1862 talk about government assistance how many have benefit in the form of generational wealth from this stimulus welfare,2024-10-13,DJT,5
Trumpisourlastchance,sorry libturd well keep um new york gun control regime hand defeat in court ,2024-10-13,DJT,1
Kilroy_was_here,own the libs be all that matter ,2024-10-13,DJT,5
HansGruberLives,black americans flock to x today to voice their opinion and not let obama try to speak for they about who to vote for,2024-10-13,DJT,1
AndrewLonggg,15000 kid be assist with sex change this year produce million for pharmaceutical company this be what you support,2024-10-13,DJT,5
GorillaTicTacs,I mean if you do not know your kid well enough to know this or your kid be scared shitless to tell you how be this the school problem at all you do not see the meta issue here ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,when will the conold release his medical,2024-10-13,DJT,1
starbreaker,also today,2024-10-13,DJT,5
starbreaker,today,2024-10-13,DJT,5
deekay99,I wonder how many time willie take kamala to diddie party in late 90,2024-10-13,DJT,3
lombardo141,why will he post it on twitter and not leak the story to the medium maga will believe anything but when their glorious leader be find to rape a woman probably do some bad thing with epstein and catch give covid test to putin while we be suffer during covid his supporter do not flinch party of a hypocrite ,2024-10-13,DJT,1
happyhouractual,be sure to watch harmeet dhillon interview about kamalashe expose all of kamalas lie her record as a prosecutor and who she really be vote red,2024-10-13,DJT,1
HansGruberLives,walz underage sex scandal be pick up stream this weekend he may need to step down asap or kamala be 100 do for ,2024-10-13,DJT,1
AndrewLonggg,so democrats be not support kid get sex change,2024-10-13,DJT,1
Chico_the_Dolphin,keep the lie come you look more ridiculous everyday lol ,2024-10-13,DJT,1
starbreaker,I would not be surprised if this be true its not really a secret that walz have have sex with other man,2024-10-13,DJT,2
lombardo141,no bud this be an actual picture unedited ,2024-10-13,DJT,1
Chico_the_Dolphin,whatever people need to learn how to take criticism without throw a temper tantrum obama have a point tell we what trump be go to do for you that kamala will not do or can not do ,2024-10-13,DJT,5
ItsJustNumbers,I wonder what next week will bring ,2024-10-13,DJT,4
HansGruberLives,black be do with obama ,2024-10-13,DJT,5
sattalight,which maga do job like this,2024-10-13,DJT,5
GooooooooBig2,this wii run to 24 buck the least ,2024-10-13,DJT,1
GorillaTicTacs,I remember when redstate use to be relevant then they hadthe purge ,2024-10-13,DJT,1
channelsurfer,hillary say deplorable obama say hold my beer ,2024-10-13,DJT,1
IBOTTheDipAndTheDipWon,destroy burlington not the coat factory,2024-10-13,DJT,1
lombardo141,a simple google check to verify claim would go a long way this be how misinformation spread and trump be the big user of teleprompter because without they he speak like his brain be mush ,2024-10-13,DJT,1
biasedOne,can you at least try both the harris campaign and univision have confirm to cnn that the vice president do not use a teleprompter during her town hall a teleprompter that be see in a photo from the event be in spanish and mean for the moderator not harris ,2024-10-13,DJT,1
OUKNOW,powerful stuff from someone who be choose by the orange one,2024-10-13,DJT,5
Chico_the_Dolphin,we mostly love the trump porn you maga alpha male put on your basement room wall and ceiling ,2024-10-13,DJT,4
Wish_I_were_younger,how be all the lowlife insurrectionist support asshat trumpster today,2024-10-13,DJT,1
entx,what s the first thing you d like to see happen when trump get elect yamahagriz700 illegal deport tax on overtime eliminate epstein list release to the public  morgo put biden trudo hiller n jail peteyxr83b85389ruqrgytbz stop scamme the american citizen taxpayer charlottecorday illegal in a carnival cruise for the voyage of their life tengoanimo jd vance invoke the 25th immediately full up heritage foundation coup,2024-10-13,DJT,1
HansGruberLives,black be not fall for it again ,2024-10-13,DJT,5
biasedOne,how many maga will denounce this ,2024-10-13,DJT,1
watatwit,democrats control the weather school change the gender of their student and the election will be fraudulent if trump lose what a sane salient and well adjust group of people koolaid be serve at 3 a cup line up genius,2024-10-13,DJT,1
Capitalism_not_socialism,hum I wonder what dem be do to win the election I have many question,2024-10-13,DJT,2
forgottenchuck,wow if this be true,2024-10-13,DJT,5
GorillaTicTacs,every time without fail independentcouknewsworl ,2024-10-13,DJT,5
USAisBetterthanMaga,low income people would be fool to jump ship the right want the advancement assistance you receive to end and their taxis lower there come a point when we have to accept personal responsibility if democrat create opportunity to help you advance and you do not use they to better yourself that s on you if you could not do anything with those opportunity you re go to be in tear if trump take office and those program end do not buy into the narrative that democrats be not try to help you,2024-10-13,DJT,1
Major_Av8r,how convenient we can not make out the word on the teleprompter to be english or spanish ,2024-10-13,DJT,4
HansGruberLives,save america vote trump ,2024-10-13,DJT,1
Garymoneybag,its go to feel bad on november 5th,2024-10-13,DJT,1
GorillaTicTacs,every accusation be a confession ,2024-10-13,DJT,5
HansGruberLives,save free speech vote trump 2024 ,2024-10-13,DJT,1
gilmeriken,we would be lucky to be run like a blue state like can the bad red state would benefit as well improve their health and education,2024-10-13,DJT,3
LogicalTrading,do not you just love it how lib and tds people add special effect and filter to make his face seem more orange than tan here be a pic without the photoshop color effect ,2024-10-13,DJT,5
ScoreKeeper_,everyone be talk about this now ,2024-10-13,DJT,5
DMAGA,we have make huge leap in holder even without a stocktwit board yet we have break the 01 and head to 02 with the right momentum dark maga on the rise of meme ,2024-10-13,DJT,2
GorillaTicTacs,that s like crazy abuser logic I beat you but if the cop take I away then who will love you insane ,2024-10-13,DJT,1
Peteyxr83B85389ruqrgytbz,kamala harris lead with woman in all swing state comprise approximately 51 percent of the us population the women vote will likely be a critical factor in decide the result of the 2024 presidential election vice president kamala harris enjoy a healthy lead with woman as 38 of the 50 state have vote for the same political party from 2000 to 2016 the outcome of this year election be likely to hinge on sevenarizona georgia michigan pennsylvania wisconsin nevada and north carolina a survey publish thursday by emerson college find that whilst harris enjoy a lead among woman voter in six of these state btw woman be not on election bet odd board many woman appear to be register new young female thank you taylor swift billie eilish etc quietly work to resore their right this be go to be fun to watch oh the trump heartbreak lmmfao trump be a dope he s never know how to approach respect treat woman its time,2024-10-13,DJT,4
HansGruberLives,meanwhile in democrat control city across america ,2024-10-13,DJT,4
YyamanRin81,remember they be not after I they be after you I be just stand their way djt people want he dead but his mission be not do on this earth god be big,2024-10-13,DJT,1
waits,how be it that we have a literal clown on the ticket in america look at that fukn makeup ridiculous ,2024-10-13,DJT,1
PatsOfButter,long read but worth it really interesting artle on polling and how they weight response base on how you say you vote in 2020 weight response pollster have avoid it over the year but they increasingly do it today partly as a way to try to make sure they have enough trump supporter after highprofile polling misfire in 2016 and 2020,2024-10-13,DJT,4
Chico_the_Dolphin,why do magat take themselves so seriously lol these alpha male be more like drama queen ,2024-10-13,DJT,1
Treslocos,direct quote from trump former chairman of the joint chief of staff mark milley that generation like every generation have fight against that have fight against fascism have fight against nazism have fight against extremismyou trump subscribe to many of the principle that we fight against and I can not be a party to that it be with deep regret that I hereby submit my letter of resignation milley write,2024-10-13,DJT,1
Greedy_AF,huge ,2024-10-13,DJT,5
Morgo,monday we hit 30 this be great news let go trump baby its a shame these sheep be soo blind that they be willing to miss out in a life change move ,2024-10-13,DJT,5
Peteyxr83B85389ruqrgytbz,woman be go to turn up and turn this election the f out they want their right back and I can not blame they all couple who wish to start a family should have full access right to their healthcare not old man those day be over time to move forward be not go back,2024-10-13,DJT,1
Greedy_AF,trump train be come ,2024-10-13,DJT,5
HansGruberLives,harris supporter,2024-10-13,DJT,5
